CurrentAge,Weight,Height,Gender,MonthOfBirth,HairColor,Food,FeedingMethod,Temper,ExerciseFrequency,FirstAlphabetOfName,Label
3,11,39,1,5,3,3,0,1,2,17,1
7,6,45,0,11,4,0,1,0,1,23,1
9,10,37,0,10,4,1,2,0,6,17,1
9,6,39,0,3,2,2,0,1,2,6,1
2,10,30,0,7,3,2,1,0,6,23,0
7,9,39,0,1,2,0,2,0,1,24,1
3,13,44,1,10,4,0,2,1,1,15,0
1,9,32,0,6,4,1,0,0,6,0,1
5,6,45,1,3,0,2,0,0,6,17,0
8,5,43,1,3,4,3,1,1,2,10,0
0,8,34,0,4,2,1,1,0,7,17,1
8,9,36,1,4,0,3,0,1,4,8,1
7,10,30,0,6,4,2,2,1,1,5,0
8,13,43,0,9,1,0,2,0,7,15,0
4,10,45,0,3,3,3,1,0,4,8,0
1,10,43,0,1,4,0,1,1,1,5,0
7,10,41,1,2,0,1,2,1,4,14,1
8,9,38,0,8,0,1,1,0,1,20,1
0,13,45,1,8,1,2,1,0,2,24,1
4,15,30,0,9,4,2,2,0,2,12,0
9,15,38,0,5,1,2,0,1,1,2,1
8,11,38,0,2,3,0,2,1,3,4,1
2,11,41,1,8,1,2,0,0,7,19,1
1,10,33,0,12,0,0,2,0,1,21,0
8,8,42,1,5,2,0,1,0,3,20,1
2,7,45,0,1,3,0,1,0,2,11,1
7,12,30,0,12,0,3,0,1,2,18,0
0,11,36,0,3,2,3,2,0,7,13,1
3,6,34,1,12,4,0,1,0,7,23,0
7,15,32,1,3,2,1,2,0,2,12,0
4,12,30,0,2,0,0,0,1,3,20,0
0,11,37,1,9,4,0,2,1,1,22,1
5,14,33,0,7,2,1,2,0,7,11,0
9,10,39,0,12,1,2,0,0,4,5,1
8,7,31,0,7,1,2,2,1,2,18,1
5,13,43,1,7,2,2,0,0,4,21,0
6,7,44,0,2,4,1,0,0,3,0,1
1,15,36,1,3,0,0,0,1,2,19,1
6,7,42,1,11,3,2,1,0,5,10,0
7,15,43,0,7,2,2,0,1,6,4,0
7,14,45,1,1,4,3,0,0,1,19,0
6,10,43,0,6,3,2,1,1,3,15,0
6,5,34,1,11,2,1,0,1,2,1,0
9,5,41,0,11,4,0,2,1,5,22,1
6,13,45,1,10,4,1,1,0,5,1,0
6,8,42,0,4,0,0,0,0,5,5,1
5,13,40,0,11,2,3,2,1,7,3,1
5,14,36,1,8,2,3,2,1,3,12,1
2,12,45,0,7,1,2,1,1,5,4,0
4,13,36,1,8,2,0,1,1,6,9,1
6,14,30,0,8,2,2,2,0,3,2,0
2,14,43,1,9,3,3,1,0,6,5,0
3,10,32,0,3,4,0,2,1,6,12,0
2,13,31,0,10,0,0,1,0,6,9,0
8,12,43,0,1,4,3,0,1,2,1,0
7,9,39,0,3,1,2,2,1,4,18,1
8,14,34,1,5,4,0,0,0,3,4,0
6,13,41,0,9,0,1,1,0,6,24,1
9,9,35,0,3,2,1,2,0,7,7,1
6,11,32,0,2,1,1,1,0,3,1,0
5,15,35,1,10,3,2,0,1,7,13,1
3,11,30,1,8,1,1,1,0,6,6,1
4,14,31,1,10,1,1,2,0,7,11,0
1,6,35,1,1,4,1,2,1,2,10,1
8,12,39,1,5,4,2,2,1,5,5,1
2,15,38,1,7,4,0,0,0,1,15,1
2,12,32,0,2,0,0,1,1,6,6,0
7,8,44,1,12,3,3,1,0,1,10,1
4,14,33,0,11,1,0,0,1,1,6,0
8,6,37,1,10,3,3,1,1,2,16,1
5,6,43,0,3,2,1,1,0,7,0,1
9,15,30,0,7,4,0,1,1,1,5,0
0,5,41,1,1,2,2,2,1,2,17,1
9,5,45,0,10,0,2,0,1,1,6,0
5,5,35,1,8,4,2,0,1,6,9,1
3,12,40,1,5,4,2,2,0,1,7,1
8,7,36,0,2,1,1,2,0,1,7,1
2,10,42,1,11,2,3,0,1,4,7,1
7,11,41,1,11,2,2,0,0,4,22,1
8,8,39,0,1,4,3,0,1,7,6,1
7,7,45,0,2,0,2,2,1,2,10,1
7,11,43,0,7,0,2,2,1,7,7,0
5,6,40,0,7,2,1,2,1,2,8,1
0,14,40,0,8,3,3,1,1,1,1,1
0,14,30,1,12,4,1,1,0,1,25,1
5,12,35,0,6,0,0,2,0,4,15,1
5,8,44,0,5,2,2,1,1,5,20,1
0,14,42,1,6,2,2,0,0,1,24,0
3,5,41,1,11,3,3,1,1,4,6,1
3,7,34,1,3,2,3,0,1,4,16,0
6,7,38,1,10,0,0,2,1,7,4,1
2,7,45,0,8,3,1,0,1,4,3,1
3,15,36,1,7,4,0,1,1,5,3,1
3,14,34,0,8,3,1,0,0,5,7,0
3,8,44,1,10,0,0,1,1,5,16,1
5,7,40,1,9,3,3,0,0,4,8,1
0,14,36,0,11,1,2,2,0,4,5,1
4,10,30,0,11,3,2,0,0,6,23,0
4,15,33,0,1,1,0,2,0,3,3,0
5,13,34,1,1,2,2,0,0,7,1,0
4,6,32,0,4,0,2,2,1,3,18,1
9,15,35,0,10,0,0,2,0,6,7,1
5,7,33,0,11,1,0,2,0,6,18,1
7,9,42,1,11,4,2,2,1,4,21,1
8,14,32,0,2,2,1,1,1,3,18,0
8,10,41,0,10,2,1,2,1,3,5,1
4,13,31,1,9,3,0,0,0,1,17,0
5,6,44,0,7,1,3,1,0,6,19,1
5,8,34,1,3,2,1,1,0,2,18,1
1,15,36,0,10,2,1,2,0,5,23,1
2,7,40,1,3,4,0,1,0,2,10,1
4,10,37,0,4,3,1,0,0,1,22,1
2,15,31,1,7,1,3,0,0,3,10,0
3,13,31,1,7,0,3,0,0,7,13,0
1,5,45,1,8,1,2,1,1,4,8,0
2,11,33,1,12,2,3,1,0,5,24,1
7,15,35,1,4,2,0,2,1,2,21,1
2,7,35,0,5,0,0,1,0,2,8,1
9,5,36,1,8,3,3,1,0,6,5,1
0,11,32,0,5,0,3,0,0,2,4,1
4,10,34,0,11,4,3,0,0,1,20,0
0,15,37,0,10,4,3,2,0,2,5,1
7,13,43,0,4,0,0,0,1,5,10,0
2,8,37,1,2,2,1,2,1,6,18,1
5,15,33,0,8,2,2,2,0,5,11,0
3,6,31,0,5,3,0,0,0,2,25,1
8,11,39,1,7,0,1,1,0,3,12,1
0,15,40,0,9,0,1,1,0,4,24,1
5,9,44,0,3,4,1,0,0,3,17,1
2,13,38,0,6,1,3,0,1,7,9,1
8,8,35,1,3,1,2,0,1,5,14,1
9,14,34,0,12,2,1,1,0,5,9,0
7,12,35,0,4,0,2,0,1,1,15,1
9,7,39,0,8,4,3,1,1,3,14,1
6,7,32,1,10,1,0,0,1,6,16,0
4,7,38,1,4,3,0,2,1,5,11,1
0,12,42,0,5,4,0,0,0,6,16,1
3,6,40,0,2,0,2,2,0,5,15,1
4,8,39,1,2,0,2,2,0,6,20,1
3,11,30,0,1,1,0,2,1,2,19,0
6,12,40,0,3,3,0,2,0,6,10,1
8,15,41,1,12,1,3,1,0,2,12,1
0,11,32,0,10,1,0,0,1,3,18,1
6,5,45,1,12,3,2,2,1,5,20,0
0,5,35,0,11,0,2,2,0,1,24,1
4,5,39,0,5,4,3,1,0,5,12,1
9,5,35,1,8,1,3,0,1,5,7,1
1,5,38,1,9,2,2,0,1,7,15,1
6,6,35,0,10,0,2,0,1,4,10,1
5,10,38,0,6,0,1,0,1,2,16,1
9,14,37,0,4,3,3,1,1,2,2,1
6,13,44,1,7,4,2,2,0,4,3,0
7,12,38,1,11,4,1,0,1,1,3,1
3,5,44,1,4,1,3,1,0,3,4,0
9,11,41,0,8,1,2,0,0,7,23,1
9,9,39,0,6,4,3,1,0,5,20,1
4,15,40,1,11,2,0,0,0,3,19,1
4,10,36,1,8,4,2,2,1,5,6,1
7,11,30,1,12,4,2,0,1,3,11,1
1,5,34,1,10,1,0,0,1,2,24,0
4,7,34,1,8,2,0,1,0,4,13,0
2,6,41,1,7,4,0,1,0,6,4,1
4,12,42,1,3,1,0,2,0,7,2,0
3,8,32,0,9,3,2,2,0,2,9,1
1,9,43,1,12,4,1,1,0,4,13,1
8,10,30,0,5,4,3,1,1,4,3,0
2,12,37,0,5,0,2,2,0,6,18,1
2,15,33,0,6,2,2,2,0,6,21,0
5,12,36,0,12,0,2,1,1,2,21,1
6,15,35,0,1,4,0,0,0,2,8,1
6,15,39,0,1,4,3,1,0,4,21,1
2,9,41,1,3,1,2,2,1,7,6,1
7,10,34,0,3,0,3,2,1,7,8,0
5,7,44,0,1,4,3,0,1,1,1,1
5,8,39,0,1,3,3,0,0,7,1,1
4,5,39,1,2,4,3,1,0,2,23,1
7,11,42,1,3,3,2,0,0,5,18,1
2,7,36,0,8,2,2,2,0,1,19,1
2,14,38,1,4,1,1,0,1,2,20,1
0,6,30,1,5,4,2,2,1,3,25,1
3,12,30,0,12,4,0,0,1,4,15,0
5,14,44,0,11,0,2,0,0,1,10,0
2,14,45,0,4,0,2,1,1,1,1,0
8,11,41,0,4,0,0,2,1,2,5,1
3,8,41,0,2,4,2,1,0,1,12,1
1,12,31,1,1,2,0,1,0,5,15,0
1,12,45,0,11,3,1,0,1,3,13,0
1,8,45,1,2,1,2,2,0,7,11,1
2,10,39,0,11,1,1,0,0,6,18,1
7,14,45,0,10,0,0,1,1,5,19,0
8,13,44,1,2,1,2,1,0,5,25,0
7,15,33,1,3,0,2,0,1,2,16,0
0,10,42,0,1,0,0,0,1,6,13,1
8,9,40,1,9,4,3,1,0,2,20,1
2,6,37,1,11,2,0,2,1,6,6,1
8,11,39,0,11,2,1,1,1,4,24,1
4,15,45,0,4,1,3,0,0,6,8,0
7,11,36,1,8,2,0,1,0,5,11,1
1,12,42,1,1,3,1,2,0,3,11,0
4,15,35,1,8,2,3,1,0,7,11,1
0,7,45,1,1,4,2,0,1,2,19,1
9,9,40,0,11,3,1,1,0,3,14,1
5,7,31,0,6,4,2,1,1,6,18,1
4,11,33,1,1,0,1,1,1,3,9,1
8,8,35,0,11,4,2,0,0,6,25,1
0,9,33,1,4,2,0,2,0,1,8,1
6,11,32,1,6,0,1,0,0,7,18,1
8,11,38,1,1,2,2,1,0,2,14,1
6,6,43,0,2,4,1,2,1,4,12,1
9,13,31,1,5,0,1,0,0,3,9,0
4,14,35,0,1,1,3,2,0,2,17,1
3,5,31,1,12,2,0,0,0,5,2,0
1,15,33,0,3,1,1,1,0,5,10,0
3,7,44,0,8,0,0,2,0,2,19,1
7,6,41,1,4,0,1,2,1,6,6,1
4,14,38,1,12,4,1,1,0,3,21,1
3,15,33,0,5,0,3,1,1,4,17,0
4,10,41,1,11,2,2,0,1,5,6,1
3,5,42,0,3,3,3,2,1,4,14,0
3,6,38,0,6,1,2,1,0,2,23,1
1,11,35,1,4,3,0,1,1,2,3,1
9,7,33,1,7,0,0,2,1,7,8,0
1,13,41,1,2,1,1,2,1,1,24,1
4,9,33,0,2,1,0,1,1,3,5,1
5,5,31,1,3,2,1,0,0,3,4,0
6,14,41,1,10,4,0,0,0,2,3,1
1,12,40,1,1,1,3,2,1,4,2,1
4,14,31,1,10,3,0,2,1,5,25,0
0,13,40,0,7,1,0,0,1,6,12,1
1,7,37,0,8,0,1,0,0,5,10,1
5,14,38,1,12,4,2,1,1,2,12,1
6,12,38,1,9,0,1,2,0,6,12,1
2,6,38,1,8,4,2,0,1,4,17,1
7,8,36,0,6,2,1,0,1,1,7,1
3,13,38,0,2,1,1,0,0,1,23,1
5,10,44,0,10,4,2,2,1,4,24,0
2,7,41,0,12,2,2,1,1,5,25,1
1,10,34,0,7,0,3,0,0,2,1,0
1,9,32,1,2,3,1,1,1,6,16,1
0,9,32,0,9,3,2,0,0,7,11,1
4,8,39,0,4,4,0,2,1,2,5,1
2,11,45,0,8,2,2,1,1,6,19,0
3,9,33,1,10,0,0,1,1,6,22,1
5,14,38,0,8,0,2,1,1,5,11,1
9,14,39,0,3,3,2,1,1,2,7,1
5,11,35,0,8,0,0,0,1,4,24,1
7,8,35,1,11,1,0,2,0,6,13,1
8,11,36,1,6,1,0,0,0,4,15,1
3,15,36,1,8,4,2,0,0,4,3,1
5,5,32,0,10,0,1,0,0,2,8,0
3,6,39,1,9,1,3,2,1,1,19,1
8,14,36,0,2,4,1,1,0,4,2,1
4,5,39,1,10,4,0,0,0,4,6,1
9,8,32,1,5,3,2,1,1,2,1,1
5,13,33,0,4,0,3,1,1,1,23,0
6,14,40,0,11,1,2,1,1,7,15,1
0,8,33,1,9,1,0,1,1,6,17,1
3,9,40,0,4,0,1,2,0,4,9,1
9,8,41,0,10,4,1,1,0,7,1,1
7,13,40,1,5,3,0,2,0,7,8,1
3,6,31,1,5,0,3,0,0,2,16,0
9,15,32,1,4,2,2,2,0,7,13,0
2,6,31,1,7,0,1,2,0,6,25,0
3,8,43,0,2,2,0,1,0,3,13,1
3,13,39,1,1,1,0,0,1,4,24,1
0,12,43,1,3,3,1,2,0,4,9,1
7,15,35,0,3,1,2,1,1,7,10,1
1,8,34,0,11,2,3,0,1,5,24,1
7,10,43,1,3,2,0,2,0,5,3,1
0,13,44,0,7,0,0,0,1,4,1,1
1,14,35,0,4,0,1,2,1,3,15,1
6,11,42,0,7,0,3,0,0,2,18,0
2,10,43,1,6,3,3,1,0,6,20,1
3,11,38,1,7,2,3,2,0,2,1,1
7,6,34,1,12,1,1,1,0,6,1,0
7,9,33,0,8,3,1,0,1,4,24,1
7,8,31,1,8,2,3,0,0,6,9,1
9,14,42,0,5,4,0,0,0,4,10,0
3,5,40,0,12,0,0,1,1,1,6,1
4,10,32,1,10,1,3,1,0,2,15,1
7,10,44,1,8,3,0,2,1,7,8,1
4,10,43,0,2,3,3,2,1,4,2,0
8,12,43,0,12,3,3,2,0,4,1,0
1,9,30,1,7,3,0,0,0,4,5,1
9,8,36,1,2,0,1,1,1,6,5,1
1,14,37,0,10,0,3,0,1,7,21,1
0,11,30,1,5,1,2,1,0,5,11,1
3,7,42,0,2,0,3,2,1,7,25,1
4,15,34,1,5,0,2,0,0,6,16,0
2,5,39,0,3,1,2,0,0,2,23,1
9,8,41,0,5,0,3,1,0,7,13,1
8,5,37,0,6,2,0,1,0,6,8,1
2,5,45,1,3,2,1,0,0,2,5,0
8,11,41,0,2,4,3,0,1,4,15,1
8,13,31,1,3,0,1,1,1,7,0,0
6,7,44,1,5,4,1,0,1,1,11,0
6,11,30,1,11,4,0,2,1,5,6,1
7,12,44,1,12,0,1,1,1,2,0,0
1,5,38,0,2,1,0,1,0,1,15,1
8,5,31,0,11,2,2,0,0,4,19,0
4,5,31,1,5,0,1,1,0,4,4,0
3,6,30,0,6,2,1,1,0,7,1,1
8,12,36,1,12,3,0,2,0,1,0,1
3,10,30,0,7,0,3,0,0,6,25,0
9,8,40,0,1,3,2,2,0,5,21,1
1,8,40,0,4,2,1,2,1,1,11,1
4,6,37,1,9,2,2,0,0,7,13,1
8,9,45,0,7,0,1,1,0,2,12,1
5,6,36,1,2,2,3,0,1,6,4,1
5,9,31,0,7,4,0,1,1,4,21,1
1,10,43,1,5,3,3,1,1,6,17,1
4,6,30,1,5,2,3,1,1,2,16,0
9,6,30,1,5,2,3,2,1,6,4,0
4,8,38,1,12,2,2,2,0,5,17,1
2,7,31,1,1,2,0,2,1,2,13,0
2,12,31,0,8,2,3,0,1,7,3,0
7,15,38,0,3,4,1,2,0,4,25,1
5,5,42,0,8,0,2,2,1,4,11,0
8,6,36,1,10,3,2,1,1,2,20,1
3,8,31,1,7,1,2,1,0,3,20,1
6,8,32,0,6,3,2,2,1,1,11,1
4,11,42,0,1,3,2,1,0,7,1,0
5,7,40,1,3,0,0,1,0,1,11,1
5,13,35,0,11,1,2,0,0,5,10,1
9,8,43,0,11,3,3,2,1,6,10,1
7,5,35,0,4,4,0,2,0,1,7,1
6,12,38,0,4,3,0,0,1,2,6,1
4,15,30,0,12,4,0,2,0,3,22,0
3,8,41,1,4,1,1,2,0,4,18,1
4,14,34,0,2,1,0,1,0,1,25,0
8,10,35,0,2,4,0,0,0,1,5,1
7,5,30,0,3,3,0,0,0,4,17,0
2,8,38,0,5,4,0,2,1,1,16,1
0,6,30,0,5,4,1,1,0,4,0,1
5,6,31,1,8,4,3,2,0,7,8,0
3,7,44,0,10,2,3,2,0,5,8,1
2,9,42,1,11,1,1,0,1,1,4,1
4,5,42,0,3,2,0,1,1,5,18,0
4,10,44,0,8,2,3,2,0,4,1,0
4,14,37,1,6,3,3,0,1,1,17,1
0,13,41,1,4,2,3,0,0,5,25,1
7,6,36,1,6,2,0,0,0,7,22,1
5,10,34,0,11,2,1,2,1,6,23,0
2,9,33,1,4,4,2,2,1,4,7,1
8,13,37,0,12,4,3,0,0,4,9,1
0,5,35,0,7,3,2,0,0,5,4,1
0,13,30,0,3,0,0,0,1,3,24,1
7,6,38,0,9,1,2,0,1,2,20,1
3,8,40,1,1,2,1,2,1,1,21,1
7,10,33,1,7,4,2,2,1,2,18,1
8,10,35,0,10,1,0,0,0,1,21,1
7,10,39,1,6,0,1,1,1,5,0,1
8,10,33,0,10,4,3,1,0,7,22,0
8,15,34,1,2,3,3,0,1,4,3,0
4,8,44,1,3,3,3,0,0,5,20,1
9,11,43,1,5,2,0,1,0,1,7,1
9,14,31,1,5,2,0,1,0,4,12,0
1,11,45,1,2,3,3,0,1,6,19,1
1,9,39,0,3,0,0,0,1,5,16,1
4,6,41,1,12,4,0,0,0,4,1,1
1,11,33,0,1,4,0,2,1,3,13,0
2,11,30,0,1,2,0,2,0,5,25,0
3,8,42,0,5,0,1,2,0,3,10,1
8,15,34,0,4,4,0,2,1,1,19,0
2,7,41,0,8,0,3,2,1,1,8,1
3,14,42,1,2,4,3,2,1,1,11,0
6,6,45,0,4,3,1,1,0,2,23,1
5,8,31,1,9,4,2,1,0,2,16,1
5,11,42,1,9,2,0,1,1,2,17,1
7,11,31,1,2,1,1,2,0,2,9,1
2,13,30,0,4,2,3,2,0,2,13,0
6,7,32,1,1,1,0,1,0,1,1,0
3,14,35,1,3,3,0,1,0,6,8,1
5,13,37,1,11,3,1,2,0,4,0,1
7,8,37,0,3,2,2,1,0,4,16,1
4,15,44,0,4,3,3,0,1,4,25,0
0,7,45,1,11,2,0,2,1,6,1,1
8,13,31,0,1,3,2,1,1,2,24,0
4,8,45,1,12,0,1,0,0,1,1,1
1,6,33,1,8,1,2,1,0,7,0,0
9,10,34,0,10,3,0,1,0,1,19,0
4,10,43,1,11,4,2,1,0,1,13,1
8,12,43,1,9,1,1,2,1,1,9,0
3,14,34,0,8,4,1,1,0,7,9,0
0,6,39,0,6,3,2,0,1,7,25,1
9,7,41,1,9,3,0,1,0,3,11,1
6,5,30,1,6,2,0,2,1,6,11,0
4,8,41,0,12,4,2,0,1,4,24,1
5,8,35,1,5,4,3,1,0,7,3,1
3,11,38,1,1,1,2,0,1,1,10,1
5,12,30,0,8,2,0,1,0,2,17,0
3,10,37,0,1,3,1,1,0,1,25,1
0,13,45,1,1,1,2,2,1,2,15,1
3,13,38,1,10,1,1,0,1,5,4,1
8,11,39,1,10,4,0,1,0,2,18,1
2,13,44,1,12,1,2,1,0,6,14,0
0,14,37,0,9,0,2,2,0,7,11,1
4,9,33,1,2,3,3,2,1,4,3,1
7,8,32,1,4,3,0,2,1,4,9,1
5,7,39,0,3,4,2,0,0,5,15,1
2,6,44,1,1,3,0,0,0,7,9,0
2,10,35,1,7,2,3,0,0,6,12,1
8,6,33,0,1,0,3,1,1,1,12,1
2,14,33,1,6,1,0,2,1,1,1,0
2,9,39,0,4,2,1,2,0,4,25,1
4,7,40,0,4,2,2,0,1,1,22,1
4,11,34,0,10,0,0,2,0,3,9,0
0,15,37,0,2,2,3,0,1,6,11,1
4,12,38,1,1,4,3,0,0,7,5,1
5,15,34,1,5,1,1,0,0,6,8,0
1,11,45,1,8,4,1,0,1,5,24,1
4,7,40,1,11,3,1,2,0,6,4,1
0,13,34,1,10,2,2,1,0,3,7,1
6,14,32,0,8,4,0,1,1,6,23,0
1,6,33,1,2,2,0,0,1,6,15,0
5,13,33,0,4,3,3,1,0,2,21,0
2,15,40,1,2,0,2,2,1,4,25,1
5,14,37,0,9,2,0,2,0,6,24,1
9,15,36,1,5,2,0,1,1,7,12,1
1,15,34,1,9,2,1,0,1,3,21,0
3,11,35,1,3,3,0,1,0,5,7,1
8,6,38,1,3,3,3,2,0,1,14,1
1,5,38,1,9,3,0,2,0,5,12,1
6,11,32,1,5,4,3,2,0,2,15,1
9,11,33,0,10,1,1,0,0,6,10,0
1,14,32,1,7,1,0,2,1,7,16,0
1,8,41,0,1,0,0,0,0,2,7,1
8,14,36,1,3,3,0,2,1,7,10,1
4,11,30,0,8,1,1,1,1,7,12,0
5,7,35,1,2,2,1,1,0,6,8,1
7,13,35,1,11,1,3,2,0,4,7,1
1,15,44,1,6,3,1,2,0,7,17,0
3,6,32,0,5,4,2,0,0,3,24,1
4,5,30,1,12,4,2,0,0,7,3,0
0,8,36,1,7,3,3,1,1,4,9,1
1,15,32,0,7,1,0,2,1,3,2,0
0,5,42,0,6,2,2,0,1,6,15,1
8,12,32,1,6,2,3,1,1,7,4,0
8,11,30,1,3,4,3,2,0,5,25,1
1,12,33,1,12,2,0,2,1,5,9,0
9,14,38,0,5,4,3,2,1,3,0,1
0,9,44,1,11,3,3,2,1,4,20,1
1,7,38,0,7,4,3,2,1,7,18,1
3,11,45,1,11,4,2,1,0,7,12,1
8,5,36,1,9,4,0,0,0,2,15,1
2,11,44,0,10,2,3,1,0,2,15,0
8,14,36,0,12,4,3,2,0,5,1,1
7,9,45,0,5,2,2,2,0,5,18,1
4,6,40,0,4,4,2,2,0,6,22,1
4,11,38,1,3,1,0,0,0,7,23,1
1,13,41,0,10,0,0,0,0,1,0,1
9,15,35,1,5,3,3,0,0,3,9,1
0,7,38,0,9,4,1,0,1,6,20,1
9,5,43,1,7,1,0,0,1,5,18,0
4,8,37,0,5,2,2,1,0,7,15,1
4,5,38,0,4,4,0,0,1,3,17,1
7,8,40,0,9,0,3,1,1,4,4,1
0,10,40,0,2,0,0,1,0,4,1,1
4,14,43,0,11,2,2,0,1,3,8,0
7,9,41,0,2,0,3,1,0,3,17,1
0,13,41,0,1,4,2,2,0,3,24,1
0,5,34,0,2,0,1,0,1,5,5,1
0,10,30,1,11,0,2,1,1,4,10,1
7,8,40,1,8,3,1,0,1,6,0,1
2,6,40,1,6,3,0,2,0,1,17,1
0,12,36,1,12,2,0,2,1,6,7,1
9,9,41,1,12,2,2,0,0,3,23,1
6,9,36,1,7,2,1,0,0,3,18,1
9,13,35,1,6,1,2,2,1,6,4,1
3,14,30,0,3,0,0,1,1,1,15,0
3,10,34,1,8,3,2,1,1,4,3,1
1,5,40,0,12,4,0,1,0,4,18,1
2,12,34,1,5,4,3,1,1,5,3,0
3,6,35,1,7,1,1,2,0,3,25,1
1,10,35,1,6,1,2,2,0,5,10,1
1,8,36,1,2,4,3,1,1,5,14,1
4,8,32,1,9,2,2,1,1,4,25,1
9,13,45,1,9,1,1,1,1,2,1,0
1,13,35,1,11,2,2,0,1,5,1,1
6,9,30,0,7,1,3,2,1,2,8,1
2,15,45,0,11,1,0,2,1,4,15,0
2,9,39,1,5,2,3,2,1,4,9,1
8,6,37,1,5,2,0,0,1,4,20,1
7,13,34,1,8,4,3,0,1,2,6,0
1,14,30,0,10,2,3,0,1,6,22,0
6,13,34,1,7,4,2,1,1,2,3,0
8,9,36,0,3,2,3,2,0,6,15,1
2,13,35,1,8,1,2,0,0,3,6,1
3,5,35,0,5,2,1,0,0,1,6,1
5,10,42,0,3,1,1,2,0,7,2,0
1,9,33,1,1,4,2,2,1,5,23,1
5,9,33,0,8,4,3,0,0,2,15,1
6,8,31,0,2,0,1,2,1,5,22,1
5,5,35,1,3,0,1,0,1,6,19,1
2,9,44,1,2,3,3,0,0,2,18,1
1,14,38,1,12,4,1,0,1,3,22,1
2,11,36,1,11,2,3,0,0,5,9,1
0,11,30,0,12,4,2,0,0,5,3,1
2,15,36,1,5,4,1,0,0,7,10,1
8,12,34,1,4,3,1,2,1,4,22,0
2,7,45,0,6,2,0,0,1,6,9,1
4,11,31,1,8,1,2,0,0,6,7,1
3,14,32,0,8,3,0,0,0,1,22,0
1,13,41,1,9,4,2,0,0,2,4,1
3,9,35,1,9,0,3,1,0,7,5,1
7,12,44,0,5,1,3,1,0,5,22,0
5,13,31,0,7,3,3,2,1,1,4,0
6,8,36,1,6,3,2,1,0,4,12,1
8,9,30,1,3,0,0,0,1,2,18,1
8,9,41,1,3,2,0,1,1,2,16,1
6,15,44,1,6,3,2,2,1,2,6,0
0,12,42,1,7,1,0,1,0,1,14,1
5,5,34,1,8,3,3,2,1,3,18,0
9,13,37,0,9,4,3,0,0,1,25,1
7,10,34,1,7,0,0,2,0,4,5,1
4,5,37,1,3,2,1,0,1,5,24,1
7,15,39,1,5,3,2,1,0,1,23,1
4,15,45,1,4,3,2,2,0,7,18,0
2,13,34,1,3,4,2,2,0,7,8,0
5,14,30,1,7,4,3,1,1,5,23,0
2,13,37,1,12,2,1,2,1,7,2,1
0,8,32,0,3,4,3,2,1,4,0,1
2,8,32,1,5,1,1,1,0,6,8,1
0,5,40,0,10,4,0,1,0,1,12,1
5,15,35,1,12,2,1,0,0,4,11,1
3,15,37,1,1,2,0,1,0,2,17,1
3,6,43,1,7,3,0,1,0,7,6,0
8,8,38,0,3,0,1,1,0,3,4,1
7,12,44,1,12,3,1,1,0,2,23,0
4,10,41,1,4,0,0,0,0,7,22,1
3,7,33,0,6,3,1,2,0,7,11,1
8,10,31,0,9,1,2,0,1,7,25,0
7,15,37,0,3,2,0,1,0,7,14,1
6,5,38,1,11,0,2,2,0,3,14,1
9,11,35,0,3,0,2,1,1,2,0,1
8,9,30,1,7,2,3,2,1,4,5,1
4,5,34,0,11,4,1,0,1,6,1,0
3,7,31,0,7,4,1,2,1,4,14,1
9,8,37,0,8,2,3,2,1,3,15,1
3,8,30,0,2,2,3,2,0,3,21,1
0,11,33,1,2,3,1,1,0,7,2,1
8,8,40,0,2,4,2,2,1,4,6,1
2,5,36,0,6,0,0,1,1,2,12,1
5,14,45,0,5,0,2,1,1,1,16,0
8,12,41,1,2,2,3,0,0,3,16,1
4,11,31,1,3,2,3,2,0,1,16,1
6,14,40,0,5,4,1,0,1,1,5,1
8,12,44,1,11,1,3,2,1,3,3,0
6,10,33,1,8,3,2,0,0,3,2,1
3,10,37,1,11,1,3,1,1,3,11,1
3,6,43,1,2,4,3,0,0,1,3,0
6,8,45,1,10,4,3,1,1,1,0,1
6,10,42,0,1,2,1,0,1,1,0,0
1,9,43,0,4,3,1,0,0,3,12,1
3,9,42,1,5,2,3,1,0,1,21,1
4,6,34,1,2,2,1,0,1,3,9,0
5,10,41,1,4,0,1,1,0,1,15,1
3,9,37,0,9,1,0,0,0,6,22,1
5,8,41,0,4,4,0,2,1,3,25,1
6,5,33,1,10,3,2,1,0,7,19,0
4,5,42,1,2,0,3,0,0,2,16,0
2,6,45,1,3,3,1,0,1,5,18,0
1,5,40,0,7,2,3,0,0,1,15,1
6,5,39,0,3,2,3,1,1,4,11,1
7,10,42,1,12,0,2,2,0,6,21,1
7,5,32,1,10,2,1,0,0,1,13,0
3,10,45,1,4,0,3,2,1,4,14,1
5,12,43,0,8,2,0,2,0,6,9,0
5,6,43,0,3,0,3,0,0,1,23,1
3,5,40,0,2,4,1,2,0,1,14,1
6,12,39,1,7,3,2,1,0,5,19,1
0,8,31,1,2,4,2,2,1,3,18,1
5,12,36,0,7,4,0,1,0,2,1,1
6,5,35,1,9,2,3,2,1,7,3,1
6,15,37,0,8,2,2,1,0,4,2,1
8,8,39,1,10,0,3,2,1,7,10,1
0,15,35,0,9,3,3,1,0,7,19,1
2,9,39,0,11,0,2,0,1,2,20,1
8,12,45,0,5,2,0,2,1,1,25,0
0,11,32,0,2,3,2,0,1,4,20,1
